step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFlaggedFraud,isFraud
723,PAYMENT,4307.269881309046,C107298,141037.57526070034,137501.5665290177,C207298,175135.91583364469,179555.4710566695,0,0
117,PAYMENT,3307.879196584742,C107299,134637.66804941863,131683.5667521576,C207299,116927.68215813363,120309.56709396062,0,0
307,TRANSFER,2697.811472453095,C107300,177455.2720489384,174938.08706694876,C207300,42468.16527610464,45137.39609933094,0,0
355,CASH_OUT,819.9891909313578,C107301,195716.77081413855,194754.61161044665,M207301,192358.05143545347,193472.14064461525,0,0
434,TRANSFER,12865.558990570928,C107302,142332.92540008787,128516.30590833153,C207302,53039.821002209945,66028.43922996431,0,0
604,CASH_OUT,1878.1833451421344,C107303,87854.18608381324,86427.15566336985,C207303,103172.8880976755,104714.54917633097,0,0
527,DEBIT,16238.803252664393,C107304,158583.63337973002,141826.14738845688,C207304,14718.797856074594,30835.28099132945,0,0
290,CASH_OUT,342.471702407202,C107305,97097.90644945833,96233.83231482023,C207305,58096.50194482949,57864.09893901627,0,0
488,DEBIT,4693.387610731693,C107306,133136.12372320925,128808.57626339012,C207306,137206.30137162431,142831.17093532885,0,0
380,TRANSFER,2041.5065170344544,C107307,163695.15677007317,161368.47812205434,M207307,125215.63951949292,127562.10253375885,0,0
493,TRANSFER,9296.065176904292,C107308,77092.57756852054,68889.16438611153,C207308,195110.63555964522,204535.689913963,0,1
652,DEBIT,9489.537007893101,C107309,125907.72867280035,115786.53931048943,C207309,88750.93436420857,97905.18247721266,0,0
243,CASH_OUT,19477.67369386275,C107310,58835.95508746624,39401.11001630657,M207310,32227.946580418233,51692.93161656144,0,0
574,TRANSFER,18179.727311127757,M107311,77303.83068672034,59640.07834950639,M207311,36526.66640608366,54202.18550246515,0,0
332,TRANSFER,26245.87744925352,C107312,173516.02119923398,147060.84102742546,C207312,134409.5047594994,161012.42434615988,0,0
22,TRANSFER,2452.481187822713,C107313,135745.8477276081,133370.6825047089,C207313,197345.81564629576,198870.2192754361,0,0
405,DEBIT,9383.597160500249,M107314,97825.27982058184,88915.93846994698,C207314,144179.84569636936,153214.69106991935,0,0
553,TRANSFER,3606.805564459548,C107315,3124.9158829346425,-659.7048015489213,C207315,28780.415495264067,32768.15266270065,0,0
320,CASH_OUT,4419.289012562931,C107316,86227.54009170012,81792.83470736588,M207316,50252.56070854591,54636.01037247653,0,0
232,CASH_OUT,2862.2294099219735,C107317,173899.46278947155,171200.8004382105,M207317,9835.435847138573,13373.700964547537,0,0
528,TRANSFER,12283.541454348191,C107318,31858.255575317962,19928.147004886825,C207318,173064.40732330026,186695.1371601565,0,0
43,TRANSFER,4076.43601859181,C107319,109383.34656471373,105283.48363371743,M207319,74067.96952046182,77792.44052570134,0,0
42,TRANSFER,807.1033915719141,C107320,122486.43835508113,122128.09214491548,C207320,35509.726794995535,36393.854946847205,0,0
490,CASH_OUT,15344.148638032484,C107321,96585.66367504244,80156.46020476011,C207321,136108.18321602693,151320.45478967976,0,0
661,PAYMENT,26697.615094340123,C107322,106424.45143777317,79830.68198978437,C207322,59649.91979709662,85702.82843190675,0,0
634,CASH_OUT,1689.9285907891167,C107323,92548.87504559706,90752.18656561931,C207323,181042.66844671915,182867.76512745058,0,0
521,CASH_OUT,9759.58252188003,C107324,83636.07324428289,74159.15609049192,C207324,140501.6615355497,149880.7259409881,0,0
12,PAYMENT,6861.196876709153,M107325,117463.91711265632,110243.0411624818,C207325,54637.29549672245,61954.72601300828,0,0
162,PAYMENT,4503.185441232307,C107326,43927.626932187566,38936.09428487365,C207326,184725.7539505971,188559.88968923345,0,0
308,TRANSFER,15377.134921914823,M107327,162973.59706359226,148248.06904415626,C207327,126705.18741634795,142531.4130268162,0,0
557,CASH_OUT,1172.4352624086248,C107328,90054.66239477266,88505.86558892592,C207328,151702.83384435222,152317.53694758133,0,0
328,CASH_OUT,2844.2348646091154,C107329,84703.69480328292,81036.0343200913,C207329,120361.71494871764,123660.35638721022,0,0
559,CASH_IN,402.99321578537536,C107330,79890.40203159918,79330.81705701552,C207330,101410.8504704399,101508.26650095043,0,0
348,PAYMENT,34263.060371701205,C107331,54216.217938240254,19971.09175909194,C207331,98668.59063913052,132128.5733587071,0,0
241,CASH_IN,13872.658016167408,C107332,79656.75363292577,65415.64026154441,C207332,49127.04291242418,63005.64948541047,0,0
539,TRANSFER,23878.138038404326,C107333,6725.849066791323,-16990.65508008948,C207333,67554.62650532469,91225.15311198961,0,1
463,CASH_OUT,15727.764924701383,C107334,24905.356816060343,9634.171243727289,C207334,44899.025390100134,60702.71017367756,0,0
160,DEBIT,2159.629419164282,C107335,129120.13057186807,126931.57997825513,C207335,58325.08932855154,60315.5245041876,0,0
259,CASH_OUT,2624.5537473918525,C107336,104147.17622206178,101842.84542034953,C207336,193431.1220293374,195526.1791864493,0,0
419,CASH_OUT,1314.4291620809656,C107337,189151.753752739,188489.30167774693,C207337,159013.7279805212,160976.91217359595,0,0
530,PAYMENT,3923.367170421719,C107338,61099.89206403994,56895.43095849165,C207338,148702.80885377532,153246.97209939917,0,1
288,DEBIT,9182.525231210013,C107339,56656.95139530009,48197.91985812491,C207339,172188.6099000907,182435.64776830305,0,0
670,TRANSFER,4201.7547173894545,C107340,116506.10046679537,111381.25590750562,C207340,74752.37656538052,79403.8218076613,0,0
366,CASH_OUT,2499.9669721852047,C107341,101369.09769599307,99627.05830729927,C207341,12983.695737394197,15668.548478426897,0,0
216,CASH_OUT,5933.266865873214,C107342,121243.60405645249,114272.89069238245,C207342,2867.614790237627,9171.784516594142,0,0
591,CASH_OUT,2614.1430669552606,C107343,22531.885601516777,20625.84935411518,C207343,62975.90734218526,64683.73758507799,0,0
43,PAYMENT,3833.3342826352423,C107344,134562.85626747826,130491.4547134586,C207344,139632.77648853706,143883.17196205302,0,0
458,TRANSFER,4872.77761102702,C107345,162781.9043412106,158189.6402751945,C207345,75891.11019710428,80765.32040227746,0,0
296,TRANSFER,1602.766808819979,C107346,164318.31183908795,162739.04794958723,M207346,182845.31812470788,184094.92634863415,0,0
681,CASH_OUT,7767.0769407495945,C107347,118261.8667522363,110359.05254615073,C207347,64958.28206044314,72836.48810940866,0,0
167,TRANSFER,2007.3490893822834,C107348,101260.77210089097,99389.3850210012,C207348,7203.211697286549,8570.973164784544,0,0
635,DEBIT,5739.7462855591375,C107349,199345.55452895057,194367.0525633939,C207349,113709.21442929715,119520.41126061448,0,0
309,CASH_OUT,5468.131638962234,C107350,160867.16100697016,156112.81052048597,C207350,186291.79323296942,190974.3354342255,0,0
446,TRANSFER,9564.303039664468,C107351,114585.82656532498,104764.95520595522,C207351,107613.90477758997,117342.8845261086,0,0
700,TRANSFER,40264.457932542704,M107352,130777.67999992025,90727.74133874194,C207352,191389.52481157423,231708.56628131584,0,0
465,CASH_OUT,9905.896852074004,C107353,109253.03597362121,99241.25090678339,C207353,106915.86813981291,116753.37014441498,0,0
298,TRANSFER,10965.480297296159,C107354,169668.27236396656,158865.5661186459,C207354,174814.05727899412,185569.7574787892,0,0
147,CASH_OUT,23000.465498674374,C107355,129128.44011207702,106367.08383908201,C207355,117192.40402541662,140357.45818835366,0,0
425,CASH_OUT,12292.533367799871,C107356,133308.36499432195,119555.26879614884,M207356,29125.19223053345,41115.70781138683,0,0
597,CASH_OUT,20518.132493834244,C107357,165348.86493832097,144239.5040258581,M207357,48735.552461591025,69075.15750250376,0,0
675,PAYMENT,2219.318799159264,C107358,33954.079332397916,30928.8320355422,C207358,125038.10500233146,127516.61352067508,0,0
568,CASH_OUT,4988.905764355152,C107359,150606.0127461704,144945.9767100114,M207359,148636.28495291,153830.47492975215,0,0
214,TRANSFER,12436.472256038987,C107360,151335.25910281888,139035.7160092853,C207360,195081.3106625289,208126.99165580352,0,0
213,CASH_OUT,14060.819320863895,C107361,173196.6720770631,159764.17198908507,C207361,127462.71711013373,142379.2375337683,0,0
86,TRANSFER,2812.840176263213,M107362,149919.90371140259,147066.37757988373,C207362,45004.53080307043,47080.21638559105,0,0
77,PAYMENT,18575.8590856507,C107363,1731.536820118773,-16704.891441817686,C207363,162146.68021752877,181486.66987486076,0,0
166,TRANSFER,13109.294871086768,C107364,124647.02238625387,111261.25479324436,C207364,100107.12480878983,113149.16353792694,0,0
266,DEBIT,5851.687721765536,C107365,142829.44818102833,136889.66844343892,C207365,173859.66072830712,179430.27591002636,0,0
131,TRANSFER,5930.702445544303,C107366,9490.93693195895,3498.8653625315737,C207366,191232.93977379272,197388.24944138445,0,0
148,TRANSFER,6049.232285196314,C107367,16893.49999416032,10703.345896437644,C207367,25932.48590362227,31903.286613499775,0,0
203,TRANSFER,6331.061648860223,C107368,134409.22606379678,128030.13250685009,C207368,92669.21292302595,98065.2412532744,0,0
661,PAYMENT,4007.534178892852,C107369,6660.18857687114,2203.3595781563076,C207369,169037.5257593993,173401.18787469264,0,0
661,CASH_OUT,616.5078287955781,C107370,28817.910386142365,28674.333332484137,M207370,18483.258619146327,18594.96872560568,0,0
555,CASH_OUT,21412.516350650687,C107371,47563.3027124305,25935.52087991482,C207371,158955.9824180164,180159.14892218233,0,0
50,TRANSFER,12120.816796415971,C107372,37672.906545734295,26044.66117601222,M207372,52616.76325516946,65134.97622892601,0,0
348,DEBIT,7985.530608727978,C107373,75769.08209671374,67848.24728991768,C207373,69808.0164063033,77390.33561115143,0,0
455,TRANSFER,1271.7927682173256,C107374,191232.5453627637,189063.42511750662,C207374,107677.46365209646,108644.45794262705,0,0
106,TRANSFER,15836.103964267506,C107375,47476.26985055327,30846.7353811932,C207375,176174.1964441548,191942.45020992737,0,0
283,PAYMENT,5479.15711914656,C107376,25122.075926324207,19765.177722193293,C207376,157951.26396518713,163912.32962296926,0,0
60,CASH_OUT,11512.818705833228,C107377,165863.67766497593,155553.5271212589,C207377,86880.03310870909,99311.08735054333,0,0
564,TRANSFER,1618.0347840622042,C107378,3006.581967545263,1635.4467374932624,C207378,132777.346154177,133886.71249016045,0,0
607,PAYMENT,10143.598863237781,C107379,154446.75650773282,143644.05712539644,C207379,60183.90592813399,70660.39309805848,0,0
249,CASH_OUT,4809.046143304463,C107380,198086.7496184853,193762.61859176817,C207380,89123.17434497569,94305.13436587539,0,0
165,PAYMENT,13949.852779050767,C107381,15366.464355774757,1199.765176617863,M207381,188106.03970748372,201810.5763023761,0,0
604,PAYMENT,14624.591521182016,C107382,173841.18911815374,159330.07610335303,C207382,173798.5352081539,188761.55216123356,0,0
613,TRANSFER,2616.340643945338,C107383,133499.2827797808,130927.43060818333,C207383,165037.00443374895,167622.76350149096,0,0
216,TRANSFER,1651.6725969051697,C107384,42181.968043006156,39488.39481709786,C207384,100273.87198665296,102762.58450079353,0,0
339,CASH_OUT,4790.818154762769,C107385,4332.550198966501,-921.7166659232773,C207385,169660.75798947873,174471.09143600677,0,0
640,TRANSFER,22402.22258175528,C107386,71162.58961492148,48737.426803347014,C207386,150456.5849399513,172714.87822941504,0,0
91,TRANSFER,1729.8365745133842,C107387,146899.09057476293,144931.330331755,C207387,195852.3033602874,197358.57379598985,0,0
690,CASH_OUT,4633.985994072389,C107388,38421.17881596288,33875.70497273031,C207388,31582.510920249886,35672.29067923613,0,0
733,CASH_IN,7455.989726892267,C107389,75663.69773802768,68474.65411650346,C207389,96773.7051313554,103173.69630357598,0,0
240,CASH_OUT,11811.097171204274,C107390,115160.1212928413,103558.59052402044,C207390,62121.246417942275,74436.23606698238,0,0
533,CASH_OUT,831.4536575559372,C107391,181782.609062637,179959.0985157655,C207391,124128.241063731,125162.90370154554,0,0
232,TRANSFER,6061.211792703884,C107392,18250.37485084513,12180.577070499488,C207392,126808.12927112362,132796.29849011457,0,0
82,PAYMENT,7858.401331227499,C107393,5714.171738519114,-2269.228203960044,C207393,120177.82468317678,128234.13127040473,0,0
418,CASH_OUT,1012.1307260087373,C107394,24012.944749757415,23233.78567185124,C207394,194390.14889657087,195259.12612660768,0,0
103,TRANSFER,1299.1001749484708,C107395,11113.450434052786,9653.075411241625,C207395,159067.93223246615,160946.9289699158,0,0
331,TRANSFER,2845.6530412363913,C107396,108850.54796465578,105834.1313687669,C207396,148846.32438797044,151643.70863308583,0,0
248,CASH_IN,324.58489328727444,C107397,97358.72675468873,97340.63686624954,C207397,28221.060908426552,28152.040372721083,0,0
423,CASH_IN,7177.242253138787,C107398,26038.496178741432,18610.94860833311,C207398,126457.377866639,133815.37754671933,0,0
651,TRANSFER,11090.375693832655,C107399,26106.94694880853,15085.18402367365,C207399,3080.4203761469084,14463.917417413006,0,0
78,TRANSFER,128.68568959577382,C107400,174919.5506817632,175327.74315023806,C207400,35261.47954597738,34887.386974304274,0,0
303,PAYMENT,8075.59322229822,C107401,90956.99280597587,83680.62857407004,C207401,39496.27391309662,47868.422260380336,0,0
154,TRANSFER,4821.834356559082,C107402,129438.49650392536,124379.83766095786,C207402,130480.49938073984,134878.16595479482,0,0
59,TRANSFER,3566.017321100661,C107403,120916.80604450339,117530.27617929633,M207403,78065.19426416872,82003.68197287561,0,1
336,TRANSFER,20791.179078931647,C107404,155942.76240001674,135027.32896316287,C207404,102592.55460712225,123522.80845832452,0,0
497,CASH_IN,157.1465752171146,C107405,33860.46120467594,33395.13201631887,C207405,81867.3442936016,82365.89909573745,0,0
353,TRANSFER,7561.984132585335,C107406,165254.09060784196,157568.99320694644,C207406,121333.18676753226,128929.66345435381,0,0
215,PAYMENT,2509.884645588075,C107407,77751.50965070601,74515.02301734583,C207407,175900.83831452162,178045.6939063306,0,0
628,TRANSFER,4733.1898658662985,C107408,157517.13839207453,152976.58658060752,C207408,95117.14556720834,99759.51640263328,0,0
245,CASH_OUT,8043.127416490737,C107409,363.17149353033426,-7791.026164002361,C207409,49137.975684304605,56957.29668942048,0,0
172,CASH_OUT,6269.71910103036,M107410,137243.5578705244,131596.71234071712,C207410,170848.29368375434,177985.99713255747,0,0
504,CASH_OUT,9908.254101530165,M107411,33503.837552045225,23595.213590595948,C207411,150946.11772675175,160255.03482589242,0,0
24,CASH_OUT,14148.482488717014,M107412,82921.81259496964,67926.55359275978,C207412,45226.71945199299,59686.67272118547,0,0
231,CASH_IN,7719.1442396619905,C107413,74569.24069301045,67037.47693598748,C207413,185590.18198085757,193504.2665578342,0,0
357,CASH_OUT,5617.343551477833,C107414,52735.59023584793,47097.63319621738,C207414,81739.0568812439,87553.14992708579,0,0
28,CASH_OUT,35095.39818627009,C107415,186439.4575317533,151650.0704244894,C207415,33416.21015022747,68926.38945949552,0,0
546,TRANSFER,4585.357141352581,C107416,174403.59410465797,168677.9526909326,C207416,19544.08944832253,24257.83471530605,0,0
54,CASH_OUT,26653.35363215246,C107417,62886.94901100085,35903.992981559866,C207417,184485.96015503845,211306.00617573695,0,0
687,TRANSFER,7591.1370513961065,C107418,5612.619290084986,-2128.661853675875,C207418,15114.698144805727,23039.370138535018,0,0
35,TRANSFER,3678.117379204956,C107419,52135.852285694105,47690.58957300156,C207419,6475.607994169286,10104.45744078694,0,0
681,TRANSFER,3935.8932196132387,C107420,113874.82552851127,110708.4338424623,C207420,90363.67975706008,93977.93233678697,0,0
517,PAYMENT,7371.870251320161,C107421,25537.438592799623,17762.109568446638,C207421,49339.10143475311,56965.541522943706,0,0
677,TRANSFER,2567.9425715134757,C107422,5068.3678853859155,2229.344858235069,C207422,136460.3439901768,138571.0333619837,0,0
428,TRANSFER,3450.2263549876716,C107423,28990.924347658176,25891.517494007036,C207423,177119.0532663844,180020.80906136055,0,0
88,CASH_OUT,10698.07395136625,C107424,87628.818755068,76385.12406015919,C207424,78933.42080385167,89441.55302875317,0,0
455,TRANSFER,5871.637001750139,C107425,155641.98000585896,149976.7441768467,M207425,71071.75051518025,76872.33296192261,0,0
268,CASH_IN,10609.722717767718,C107426,101938.22341967163,90953.39652840955,C207426,61305.426791061946,71852.24042637696,0,0
103,CASH_OUT,3189.1292997592304,C107427,183268.08778168674,180264.9050679069,C207427,34400.213290629836,38115.76532514592,0,0
384,DEBIT,2460.037600402455,C107428,136460.93260824415,133741.27414532125,C207428,116121.697271316,118658.27758926617,0,0
86,TRANSFER,9145.065234838821,C107429,117405.98780663648,108305.25456446437,C207429,76847.90917705285,85610.11831676602,0,0
186,CASH_IN,8604.83007259626,C107430,145358.36333066193,136360.26445167992,C207430,103739.14461002871,111737.49220308132,0,0
310,PAYMENT,7417.558230730481,C107431,71435.63217529963,64010.12191865998,C207431,89446.77589448533,97470.0804071358,0,0
642,TRANSFER,6788.984118332789,C107432,61263.262786828745,54852.32960501697,C207432,18384.145464917845,25801.962124461923,0,0
637,CASH_IN,4625.245144098827,C107433,108009.95222091993,103384.50391483604,C207433,119330.13665583951,123613.31197759225,0,0
378,TRANSFER,1469.400451923965,C107434,134000.03376300714,132699.98680611348,M207434,59549.63129151161,60546.19554916517,0,0
16,DEBIT,12484.237193812498,C107435,148791.6044379849,135852.1445957527,C207435,171212.68893085668,182937.49539035372,0,0
230,TRANSFER,14986.292115347853,C107436,40712.86816739863,26237.506792261083,C207436,26237.117247406626,41507.95743154861,0,0
398,TRANSFER,9382.750546165378,C107437,68498.40560052212,58993.25377811621,C207437,1680.6789790628106,10868.273839455056,0,0
532,TRANSFER,10009.08988058956,C107438,88002.14292873534,77534.73650475209,C207438,197138.75095971458,206274.4724391567,0,0
622,DEBIT,2862.644100191682,C107439,67922.68413681067,64916.988467251795,C207439,111768.85425706054,114092.13550027869,0,0
442,TRANSFER,1616.446241970988,C107440,174791.08378924208,174089.76791062488,C207440,195570.9860751139,197067.70349486795,0,0
608,CASH_OUT,2119.0704553956953,C107441,167818.72577943164,165539.87777508327,C207441,176524.68865878438,178802.3140454374,0,0
417,CASH_OUT,13556.366712560079,C107442,44384.037220415215,31491.299053385133,C207442,189983.77535496248,203530.575187972,0,0
262,PAYMENT,22786.70300715131,C107443,105587.11091020034,83216.54198889516,C207443,183972.09069365685,206256.22902273,0,0
19,TRANSFER,12371.419565245238,C107444,33072.88903774408,19599.523893037367,M207444,89330.40716009036,101741.58520948884,0,0
540,TRANSFER,4016.045790583896,C107445,15039.420235895996,10607.775266339964,M207445,178251.55234223645,182725.89936145904,0,0
352,CASH_OUT,10449.709089929122,C107446,75671.54609310039,65528.03961356274,C207446,77166.24591916855,87708.99387591596,0,0
587,TRANSFER,15277.949011998875,C107447,50773.49993902671,35542.95852263441,C207447,19957.948576373296,35029.9484584179,0,0
73,CASH_OUT,634.088732836655,C107448,77699.68584745923,77632.95714952059,C207448,139577.37869664945,139747.8961899026,0,0
322,DEBIT,1957.8398562971709,C107449,190614.1166048035,188497.89532587008,C207449,161955.2251018,164303.83638503356,0,0
342,TRANSFER,16052.628878912166,C107450,95943.38047937593,80264.43077449957,C207450,177861.4678551642,193545.75411238807,0,0
691,CASH_OUT,9180.511756027263,C107451,50764.48509101284,41099.930550191915,C207451,75974.97470625398,84541.33728543273,0,0
379,DEBIT,5674.730450962745,C107452,103593.50030309944,97935.99552167818,C207452,164684.27486156486,170482.13629269693,0,0
637,DEBIT,2657.805954122092,C107453,42163.97148382656,39051.498297868966,M207453,93599.03831764513,95839.68883184477,0,0
698,TRANSFER,7571.10094037365,C107454,179221.24593763414,172902.6558762244,M207454,21987.46320223761,30726.99230726071,0,0
350,TRANSFER,9896.017565968112,C107455,10617.162855450224,344.9774158156893,C207455,131084.37924309817,140831.20554497238,0,0
473,TRANSFER,1196.3993176172542,C107456,9181.655614509276,8877.9451014319,C207456,178916.24914285843,180096.87961277622,0,0
77,TRANSFER,7928.6059151037225,C107457,181847.21046781278,174355.14386677367,C207457,80250.39456721299,87189.58278056534,0,0
560,CASH_OUT,351.45477296466504,C107458,114472.852169755,113923.2529282895,C207458,80256.84823046369,81524.403158364,0,0
657,CASH_OUT,13129.612815294917,C107459,107257.0009308666,94964.75269630367,M207459,28352.692570436488,41928.706060066856,0,0
328,CASH_OUT,1389.1640161504467,C107460,31260.954493261117,29627.49722805315,C207460,90133.25794195799,91356.4475048901,0,0
342,TRANSFER,963.7530257599271,C107461,179104.03114451424,178265.0951619858,C207461,167082.94377717562,167760.4824408139,0,0
601,TRANSFER,594.7505348720141,C107462,117711.74052984186,116928.10273606563,C207462,81893.91727961674,82405.16211713804,0,0
174,CASH_OUT,9170.68319800732,C107463,56363.10506780795,46763.65775610337,C207463,115746.71221735551,124877.83414658635,0,0
732,TRANSFER,8080.198725595834,C107464,34288.92824822953,26607.178344164706,C207464,114721.88269427184,123520.46973397149,0,0
40,PAYMENT,17958.759111328614,C107465,14194.008397755531,-3310.522532312801,C207465,47496.26523536328,65862.21496980521,0,0
388,CASH_IN,17616.475281330604,C107466,137231.5109536088,119000.82930364505,C207466,180927.59518281123,198423.83127396813,0,0
367,DEBIT,2726.013736699643,M107467,59017.931897030816,55566.12003340983,C207467,3392.936744577968,5891.97413570583,0,0
279,TRANSFER,996.9516420442726,C107468,118235.85348868834,115909.21248962462,C207468,10314.82300043256,11581.352952675048,0,0
288,TRANSFER,13783.74486742825,C107469,181744.44896154877,166626.45621499428,C207469,33157.06590719518,47509.13751473944,0,0
593,CASH_OUT,975.4787249558279,C107470,9203.314228266523,8698.568903229092,C207470,68478.4274253688,69593.90705725107,0,0
291,TRANSFER,32000.655723579024,C107471,8073.950061091217,-23939.27164646418,C207471,42068.70971865675,73607.58270914097,0,1
163,CASH_OUT,11297.297020121912,C107472,193932.15184774916,183048.68173938175,C207472,124627.43320442228,135389.68179696123,0,0
732,CASH_OUT,5071.48919052421,C107473,81179.86937389361,75933.12665092871,C207473,16039.916349664063,20299.864818950962,0,0
58,PAYMENT,20775.47707026941,C107474,49129.842205630324,28272.789114756735,C207474,135371.6229302975,156233.26995447138,0,0
551,TRANSFER,9959.485771313804,C107475,180770.84462839895,170973.95085505475,C207475,167331.349401936,177003.9954274271,0,0
124,TRANSFER,2004.0397548688284,C107476,40489.467518167534,38408.984056177025,C207476,23564.24239153687,25915.448652684063,0,0
659,TRANSFER,109.07023859551049,C107477,84622.52726085538,84526.30786525522,C207477,60278.055587993666,60205.912844413775,0,0
661,TRANSFER,6557.702610322049,C107478,44423.75064582394,37700.27271508042,C207478,82005.15186795761,87895.59368543806,0,0
326,TRANSFER,7651.594033621303,C107479,156521.95737898897,148865.73291506842,M207479,69319.0111703812,76810.34199840421,0,0
66,PAYMENT,6178.665853984247,C107480,61019.416484534064,55223.550526170795,C207480,32864.30433987786,39424.87638184769,0,0
180,CASH_OUT,16375.124918234595,C107481,126890.32206397141,111284.93273526971,C207481,98773.21185460062,114953.14185522907,0,0
115,DEBIT,4459.812152499745,M107482,62238.77368715838,57657.53407728339,C207482,28102.966586420996,32708.242716810277,0,0
24,CASH_OUT,2166.9017239702503,C107483,46111.773372607655,44108.74514208752,C207483,134741.4893310373,136684.78930691344,0,0
407,CASH_OUT,10602.834853139553,C107484,181692.74410259706,170642.76320837403,C207484,109833.47738555817,120540.68940367145,0,0
719,CASH_OUT,11750.296283926233,C107485,10861.015353778103,-1019.5016370541337,C207485,155289.31373218054,167453.19144124453,0,0
725,PAYMENT,3492.2657407261,C107486,158813.80247804135,155957.63536762173,C207486,62907.53634291362,66407.36885399627,0,0
714,CASH_OUT,321.9873206256711,C107487,93355.64526448317,92740.20086845879,C207487,89249.26005195691,89701.8583870288,0,0
20,PAYMENT,31014.733245409163,C107488,181182.26546731818,149494.95383847322,C207488,28427.203213382567,59570.26434093392,0,0
544,TRANSFER,14283.823206808627,C107489,533.6532627487455,-13980.91244905779,C207489,196202.22432112784,210247.05613147267,0,1
402,CASH_OUT,1133.8986301871264,C107490,80314.5774456775,79032.50934549565,C207490,2397.8822029190774,3736.619559384019,0,0
11,DEBIT,261.8599774902479,C107491,181695.21467505174,181282.59899897935,M207491,156355.31681277876,156619.3376879355,0,0
648,TRANSFER,7674.364485222018,C107492,173435.0689190849,165756.87407018442,C207492,125419.11555065475,133295.06648085243,0,0
467,CASH_OUT,3810.197061563111,C107493,2807.4665804834976,-1474.8664457997313,C207493,190577.64010591668,194705.3183771219,0,0
561,TRANSFER,5160.595926007639,C107494,59290.77286894966,54700.18480433788,C207494,194500.67386299107,199363.40803527183,0,0
50,TRANSFER,748.6789370329523,C107495,79304.65203330129,78801.51382897505,C207495,3459.293610031633,4068.270364061138,0,0
375,CASH_OUT,108.2428443105499,C107496,46748.37171498571,46074.09275309931,C207496,186256.46955459358,187371.80902582756,0,0
610,PAYMENT,295.5029636880854,C107497,5929.406774518431,5111.991603943409,C207497,182860.68951877338,183394.81854042655,0,0
177,TRANSFER,1749.3653757078018,C107498,142754.62234502635,139973.9106885893,C207498,71560.9585388417,73700.39999257817,0,0
625,CASH_OUT,12545.601917922946,C107499,86569.04358739326,73538.42885251703,M207499,11378.741049412321,24221.176339153924,0,0
656,TRANSFER,9171.126522133092,C107500,164386.26741127312,155542.31804637844,C207500,62128.07275985392,72101.76486657545,0,0
491,TRANSFER,10631.943648182767,C107501,16055.900740593686,6131.807739266609,C207501,169854.81467982646,180967.9274187699,0,0
86,TRANSFER,2391.585690020739,C107502,89303.75489999514,86686.84017990636,C207502,107093.82492137651,109269.89235018057,0,0
41,CASH_OUT,4776.442500537257,C107503,12357.752548480239,7622.581813690425,C207503,95475.96084831713,100331.95071963946,0,0
67,PAYMENT,4671.0847844960135,C107504,50515.91545158707,45422.51111252618,C207504,109990.87146681594,114483.59038136243,0,0
31,TRANSFER,880.7872569042034,C107505,126873.17765581312,125249.61732549808,C207505,194578.30916196504,195404.6021521951,0,0
173,PAYMENT,588.8440745098615,C107506,42060.38812753541,41661.24588341341,C207506,129749.45543294818,130409.55169279469,0,0
268,CASH_OUT,644.4222894305675,C107507,193632.26781963152,192499.20053359968,C207507,127485.94452968329,128506.5520273919,0,0
11,CASH_OUT,6509.181569556397,C107508,114405.99582973079,108620.13038747461,C207508,141151.25065240386,147545.45648094857,0,0
632,TRANSFER,2507.980216527063,C107509,129477.48204009175,126008.58466787965,C207509,41887.728740677056,44507.1040983228,0,0
140,CASH_OUT,11336.483962355369,C107510,115997.1747254098,103785.3872852211,C207510,63959.39203150991,75194.32160275358,0,0
597,CASH_OUT,14154.00210765062,C107511,20568.500894022156,7092.735553669463,C207511,115622.06992962975,129299.21546650473,0,0
598,DEBIT,7049.189725730741,C107512,190435.08488084577,182413.6029826419,M207512,106667.86306582077,113594.06975648686,0,0
66,CASH_OUT,3714.7251557091645,C107513,166023.4153570074,161679.82709043787,M207513,58426.02552484575,61904.40908361294,0,0
596,CASH_OUT,3261.906465870142,C107514,37800.43676343718,35154.16344263334,C207514,194886.84347792328,198298.3127440604,0,0
532,DEBIT,2644.270116012841,C107515,46118.04124442756,43556.61506733889,C207515,119748.48122672433,121593.36816947757,0,0
226,PAYMENT,1577.902439404289,C107516,25061.813235965168,23785.782449156963,M207516,90661.35063831424,92411.78383384187,0,0
298,PAYMENT,14328.980500887648,C107517,21783.243629708293,7866.757633239567,C207517,190893.161722815,205001.86681106707,0,0
309,CASH_OUT,42407.92204257332,C107518,114220.19474462168,72001.03215501743,C207518,25196.160186175366,68001.58997530414,0,0
677,CASH_IN,9613.873157620146,C107519,163848.17002068405,153967.10177480258,C207519,133025.93277101163,142481.02394781387,0,0
86,TRANSFER,3840.0040533612146,C107520,16251.775700846927,12817.941436345953,C207520,68116.27284957826,72500.89402279211,0,0
287,PAYMENT,7128.687275515055,C107521,173969.019463227,167224.78100935445,C207521,81409.82662829304,88474.95866933017,0,0
592,CASH_OUT,12596.999773328509,C107522,165276.17531458943,152839.15256564738,C207522,136110.35936974597,147994.06484940267,0,0
43,CASH_OUT,3712.634298038376,C107523,75478.65322558513,71440.50745120874,C207523,32638.254792303134,36368.69473790392,0,0
